Ruta,Descripcion,Orden_Parada,Estacion,Latitud,Longitud
B10,Portal Norte,11,Alcalá C - 4 ó 6,4.721905564764394,-74.05130382461363
B10,Portal Norte,12,Calle 146 A - 4 ó 6,4.730381422910457,-74.04990072137228
B10,Portal Norte,13,Mazurén A - 3 ó 6,4.734050866638669,-74.04929474862558
B10,Portal Norte,14,Toberín B - 4 ó 6,4.745590150127629,-74.04732245722568
B10,Portal Norte,15,Portal Norte T1,4.754123559276055,-74.0460009007484
B11,Terminal,1,Portal Sur T5,4.597285051168999,-74.16956231938421
B11,Terminal,2,Madelena A - 4 ó 6,4.596197950661392,-74.15720281737384
B11,Terminal,3,Alquería B - 4 ó 6,4.594170885947602,-74.13388462257328
B11,Terminal,4,NQS - Calle 30 Sur A - 4 ó 6,4.594685426118681,-74.11826189855356
B11,Terminal,5,Santa Isabel A - 4 ó 6,4.601360113670943,-74.10297405999137
B11,Terminal,6,Ricaurte A - 4 ó 6,4.611128285388184,-74.09429963848969
B11,Terminal,7,Paloquemao B - 4 ó 6,4.6171058889546135,-74.08937191580938
B11,Terminal,8,Campín-UAN B - 4 ó 6,4.645842269194753,-74.07866763372347
B11,Terminal,9,Escuela Militar A - 2 ó 5,4.6752733715497365,-74.06946066433778
B11,Terminal,10,Héroes B - 4 ó 6,4.668350272533319,-74.06022012803912
B11,Terminal,11,Calle 85 C - 4 ó 6,4.673233891826492,-74.05951043170951
B11,Terminal,12,Virrey A - 4 ó 6,4.675193996536042,-74.05913516150264
B11,Terminal,13,Calle 106 A - 4 ó 6,4.691727728290211,-74.05639339663696
B11,Terminal,14,Calle 146 A - 4 ó 6,4.730381422910457,-74.04990072137228
B11,Terminal,15,Toberín A - 4 ó 6-nw,4.744803408942397,-74.04747681150266
B11,Terminal,16,Calle 187 A - 4 ó 6,4.763342139471522,-74.04427755935843
B11,Terminal,17,Terminal A - 4 ó 6,4.768903867635079,-74.04340428986107
B12,P. Norte,1,G. Santander C - 4 ó 6,4.593486583674644,-74.129062699791
B12,P. Norte,1,Portal Sur T6,4.597356546085456,-74.17019443936113
B12,P. Norte,2,Comuneros B - 4 ó 6,4.604548908921148,-74.09956256732251
B12,P. Norte,2,Perdomo A - 3 ó 6,4.595745977293628,-74.16515420850475
B12,P. Norte,3,Ricaurte A - 4 ó 6,4.611128285388184,-74.09429963848969
B12,P. Norte,3,G. Santander C - 4 ó 6,4.593486583674644,-74.129062699791
B12,P. Norte,4,Av. El Dorado A - 3 ó 6,4.629957123318237,-74.07996185078647
B12,P. Norte,4,Comuneros B - 4 ó 6,4.604548908921148,-74.09956256732251
B12,P. Norte,5,U. Nacional A - 4 ó 6,4.63634660455689,-74.07935346355062
B12,P. Norte,5,Ricaurte A - 4 ó 6,4.611128285388184,-74.09429963848969
B12,P. Norte,6,7 de Agosto A - 4 ó 6,4.65699418966736,-74.07771556289292
B12,P. Norte,6,Av. El Dorado A - 3 ó 6,4.629957123318237,-74.07996185078647
B12,P. Norte,7,NQS - Calle 75 A - 4 ó 6,4.669551575067476,-74.07173125473453
B12,P. Norte,7,U. Nacional A - 4 ó 6,4.63634660455689,-74.07935346355062
B12,P. Norte,8,Castellana B - 4 ó 6,4.676251051764331,-74.06324778270191
B12,P. Norte,8,7 de Agosto A - 4 ó 6,4.65699418966736,-74.07771556289292
B12,P. Norte,9,Calle 100 A - 4 ó 6,4.6833625143277935,-74.05777496566321
B12,P. Norte,9,NQS - Calle 75 A - 4 ó 6,4.669551575067476,-74.07173125473453
B12,P. Norte,10,Calle 127 A - 4 ó 6,4.704433737808794,-74.05425762155058
B12,P. Norte,10,Castellana B - 4 ó 6,4.676251051764331,-74.06324778270191
B12,P. Norte,11,Prado C - 4 ó 6,4.715104936365907,-74.05244905308078
B12,P. Norte,11,Calle 100 A - 4 ó 6,4.6833625143277935,-74.05777496566321
B12,P. Norte,12,Calle 142 A - 4 ó 6,4.72576714449264,-74.0506945057098
B12,P. Norte,12,Calle 127 A - 4 ó 6,4.704433737808794,-74.05425762155058
B12,P. Norte,13,Toberín A - 4 ó 6-nw,4.744803408942397,-74.04747681150266
B12,P. Norte,13,Prado C - 4 ó 6,4.715104936365907,-74.05244905308078
B12,P. Norte,14,Portal Norte T4,4.7551737125181255,-74.04613533881572
B12,P. Norte,14,Calle 142 A - 4 ó 6,4.72576714449264,-74.0506945057098
B12,P. Norte,15,Toberín A - 4 ó 6-nw,4.744803408942397,-74.04747681150266
B12,P. Norte,16,Portal Norte T4,4.7551737125181255,-74.04613533881572
B13,Portal Norte,1,Portal Tunal T1,4.567917168293446,-74.13946634715627
B13,Portal Norte,2,Biblioteca A - 4 ó 6,4.570204465675095,-74.13029877563561
B13,Portal Norte,3,Calle 40 S. B - 4 ó 6,4.575818087779683,-74.119826464979
B13,Portal Norte,4,Quiroga A - 3,4.5767432508620605,-74.11452496234341
B13,Portal Norte,5,Restrepo B - 4 ó 6,4.581991627563438,-74.10111982933454
B13,Portal Norte,6,Hortúa B - 4,4.590950421674349,-74.09013258834065
B13,Portal Norte,7,Calle 22 A - 4 ó 6-T,4.609349848479991,-74.07586886206866
B13,Portal Norte,8,Flores B - 4 ó 6,4.655201595426291,-74.06283394509447
B13,Portal Norte,9,Calle 76 A - 4 ó 6,4.662527441784389,-74.06131968032653
B13,Portal Norte,10,Calle 85 B - 4 ó 6,4.671778357001602,-74.05972406027028
B13,Portal Norte,11,Calle 106 B - 4 ó 6,4.692243186058402,-74.05629353340403
B13,Portal Norte,12,Calle 127 B - 4 ó 6,4.7049417212248335,-74.0541564915934
B13,Portal Norte,13,Calle 142 B - 4,4.726273566023294,-74.05060365683178
B13,Portal Norte,14,Calle 146 C - 4,4.731509642226911,-74.04969492248817
B13,Portal Norte,15,Mazurén B - 4,4.734566332884434,-74.04920388413062
B13,Portal Norte,16,Calle 161 B - 4,4.741108206899739,-74.04813955129838
B13,Portal Norte,17,Portal Norte T5A,4.753855003794234,-74.04636097361029
B16,Terminal,1,Portal Eldorado T-2,4.681971239922844,-74.1215250927344
B16,Terminal,2,Modelia B -1 ó 5,4.67525396003637,-74.11736866985662
B16,Terminal,3,Av. Rojas A - 2 ó 5,4.661351064952315,-74.10848823761563
B16,Terminal,4,El Tiempo - Maloka B - 1 ó 5,4.657283814331424,-74.10586062104693
B16,Terminal,5,Salitre - El Greco A - 2 ó 5,4.650575523805934,-74.10155083607462
B16,Terminal,6,CAN B - 1 ó 5,4.647044864086693,-74.0993015371845
B16,Terminal,7,Quinta Paredes A - 2 ó 5-nw,4.637240410272162,-74.09300350479431
B16,Terminal,8,Corferias B - 1 ó 5,4.634396285479752,-74.09004122865713
B16,Terminal,9,Av. El Dorado A - 3 ó 6,4.629957123318237,-74.07996185078647
B16,Terminal,10,Av. Chile B - 4 ó 6,4.666234536253368,-74.07452112405123
B16,Terminal,11,Pepe Sierra A - 4 ó 6,4.6979223979695846,-74.05529418282579
B16,Terminal,12,Alcalá C - 4 ó 6,4.721905564764394,-74.05130382461363
B16,Terminal,13,Mazurén A - 3 ó 6,4.734050866638669,-74.04929474862558
B16,Terminal,14,Toberín C - 4 ó 6,4.746413110264249,-74.04719510142586
B16,Terminal,15,Calle 187 A - 4 ó 6,4.763342139471522,-74.04427755935843
B16,Terminal,16,Terminal A - 4 ó 6,4.768903867635079,-74.04340428986107
B18,Terminal,3,Av. 1 de Mayo B - 4 ó 6,4.577087853361643,-74.09354846892101
B18,Terminal,4,San Bernardo A - 3 ó 6,4.58997529063478,-74.08446380887756
B18,Terminal,5,Bicentenario C - 4 ó 6,4.594141784368102,-74.08172714143822
B18,Terminal,6,Av. Jiménez C - 4 ó 6-T,4.600736253743752,-74.08191701639926
B18,Terminal,7,Calle 34 A -  3 ó 6-T,4.61931475887683,-74.07074782350942
B18,Terminal,8,Calle 45 B - 4 ó 6,4.631651277006926,-74.06781507282653
B18,Terminal,9,Calle 76 A - 4 ó 6,4.662527441784389,-74.06131968032653
B18,Terminal,10,Virrey B - 4 ó 6,4.676127732091855,-74.05897466719348
B18,Terminal,11,Pepe Sierra A - 4 ó 6,4.6979223979695846,-74.05529418282579
B18,Terminal,12,Calle 127 A - 4 ó 6,4.704433737808794,-74.05425762155058
B18,Terminal,13,Alcalá A - 4 ó 6,4.7205942456967485,-74.05150395595089
B18,Terminal,14,Calle 187 A - 4 ó 6,4.763342139471522,-74.04427755935843
B18,Terminal,15,Terminal A - 4 ó 6,4.768903867635079,-74.04340428986107
B23,Alcalá,1,Portal Eldorado T-3B,4.682363018128492,-74.1218189373036
B23,Alcalá,2,Av. Rojas A - 2 ó 5,4.661351064952315,-74.10848823761563
B23,Alcalá,3,El Tiempo - Maloka B - 1 ó 5,4.657283814331424,-74.10586062104693
B23,Alcalá,4,Salitre - El Greco A - 2 ó 5,4.650575523805934,-74.10155083607462
B23,Alcalá,5,CAN B - 1 ó 5,4.647044864086693,-74.0993015371845
B23,Alcalá,6,Gobernación B - 1 ó 5,4.643079655190487,-74.09677334541563
B23,Alcalá,7,Ciudad Universitaria B - 2 ó 5,4.63109554890156,-74.08373505422946
B23,Alcalá,8,Concejo de Bogotá B - 2 ó 5,4.6261162257922575,-74.08045106609191
B23,Alcalá,9,Calle 34 A -  3 ó 6-T,4.61931475887683,-74.07074782350942
B23,Alcalá,10,Marly A - 3 ó 6-T,4.636030661108291,-74.06703313678013
B23,Alcalá,11,Calle 57 A - 4 ó 6-T,4.6448027660351165,-74.0654800587428
B23,Alcalá,12,Calle 85 B - 4 ó 6,4.671778357001602,-74.05972406027028
B23,Alcalá,13,Calle 127 B - 4 ó 6,4.7049417212248335,-74.0541564915934
B23,Alcalá,14,Prado A - 3,4.714164442677318,-74.05262162807314
B23,Alcalá,15,Alcalá B - 4 ó 6,4.7212634857654505,-74.05141288790148
B26,Alcalá,1,Portal Américas T8,4.629758410886216,-74.17313786035842
B26,Alcalá,2,Biblioteca Tintal A  - 2 ó 5.,4.638113120264635,-74.15909375381811
B26,Alcalá,3,Tv. 86 B - 2 ó 5,4.634202274352688,-74.15224478253808
B26,Alcalá,4,Banderas T8,4.63129165649704,-74.14647864807185
B26,Alcalá,5,Mandalay B - 2,4.630752002017081,-74.1415571144187
B26,Alcalá,6,Av. Américas - Av. Boyacá B - 2 ó 5-nv,4.630046682618623,-74.13433698208054
B26,Alcalá,7,Héroes B - 4 ó 6,4.668350272533319,-74.06022012803912
B26,Alcalá,8,Calle 85 A - 4 ó 6,4.67124426015592,-74.05979255735767
B26,Alcalá,9,Virrey B - 4 ó 6,4.676127732091855,-74.05897466719348
B26,Alcalá,10,Calle 100 C - 4 ó 6,4.684682874414039,-74.05756584273978
B26,Alcalá,11,Calle 127 A - 4 ó 6,4.704433737808794,-74.05425762155058
B26,Alcalá,12,Alcalá B - 4 ó 6,4.7212634857654505,-74.05141288790148
B27,Portal Norte,1,Portal Tunal T2,4.568343961584406,-74.13932841456305
B27,Portal Norte,2,Calle 40 S. B - 4 ó 6,4.575818087779683,-74.119826464979
B27,Portal Norte,3,Av. Jiménez C - 4 ó 6-T,4.600736253743752,-74.08191701639926
B27,Portal Norte,4,Calle 26 B - 4 ó 6.,4.617096002614825,-74.07189981549918
B27,Portal Norte,5,Calle 34 A -  3 ó 6-T,4.61931475887683,-74.07074782350942
B27,Portal Norte,6,Héroes B - 4 ó 6,4.668350272533319,-74.06022012803912
B27,Portal Norte,7,Calle 85 C - 4 ó 6,4.673233891826492,-74.05951043170951
B27,Portal Norte,8,Virrey A - 4 ó 6,4.675193996536042,-74.05913516150264
B27,Portal Norte,9,Calle 100 C - 4 ó 6,4.684682874414039,-74.05756584273978
B27,Portal Norte,10,Toberín A - 4 ó 6-nw,4.744803408942397,-74.04747681150266
B27,Portal Norte,11,Portal Norte T5A,4.753855003794234,-74.04636097361029
B28,Portal Norte,1,Portal Américas T9,4.630047190393951,-74.1725515474807
B28,Portal Norte,2,Biblioteca Tintal A  - 2 ó 5.,4.638113120264635,-74.15909375381811
B28,Portal Norte,3,Banderas T8,4.63129165649704,-74.14647864807185
B28,Portal Norte,4,Marsella A - 2 ó 5,4.629516070279247,-74.12947857513382
B28,Portal Norte,5,Zona Industrial B - 2 ó 5,4.620441160176218,-74.09885742910468
B28,Portal Norte,6,CDS - Cra. 32 B - 2 ó 5,4.616232237311505,-74.09409820486417
B28,Portal Norte,7,Castellana A - 3 ó 6,4.675980265585666,-74.06368087979745
B28,Portal Norte,8,Calle 106 A - 4 ó 6,4.691727728290211,-74.05639339663696
B28,Portal Norte,9,Pepe Sierra A - 4 ó 6,4.6979223979695846,-74.05529418282579
B28,Portal Norte,10,Prado C - 4 ó 6,4.715104936365907,-74.05244905308078
B28,Portal Norte,11,Calle 146 B - 3 ó 6,4.73099416334426,-74.04977676976344
B28,Portal Norte,12,Calle 161 A - 3 ó 6,4.740571936284046,-74.04822755910459
B28,Portal Norte,13,Portal Norte T2A,4.755338556526857,-74.0457312652779
B46,Portal Norte,1,San Mateo B - 4 ó 6,4.586001857680394,-74.20535130459116
B46,Portal Norte,2,Terreros C - 4 ó 6,4.589441502852481,-74.19855101002409
B46,Portal Norte,3,León XIII B - 3 ó 6,4.592303855482743,-74.19281794508
B46,Portal Norte,4,La Despensa A - 3 ó 6,4.594460960296369,-74.18834337085049
B46,Portal Norte,5,Bosa B - 4 ó 6,4.596840549027372,-74.18076625877313
B46,Portal Norte,6,Calle 100 A - 4 ó 6,4.6833625143277935,-74.05777496566321
B46,Portal Norte,7,Alcalá A - 4 ó 6,4.7205942456967485,-74.05150395595089
B46,Portal Norte,8,Toberín C - 4 ó 6,4.746413110264249,-74.04719510142586
B46,Portal Norte,9,Portal Norte T4,4.7551737125181255,-74.04613533881572
B50,Calle 161,1,Portal Suba T8,4.746276925795436,-74.09383653113628
B50,Calle 161,2,La Campiña A - 2,4.742392651591851,-74.09100146483885
B50,Calle 161,3,Suba - Tv. 91 A - 2,4.738660348375128,-74.08680477852582
B50,Calle 161,4,21 Ángeles A - 2,4.73526022285404,-74.0807323371285
B50,Calle 161,5,Av. Suba - Calle 116 B - 1,4.699371297380463,-74.06995169400237
B50,Calle 161,6,Puentelargo A - 2,4.6930766351361175,-74.06710349510173
B50,Calle 161,7,Rionegro B - 1,4.680567717236974,-74.06471155872019
B50,Calle 161,8,Escuela Militar A - 2 ó 5,4.6752733715497365,-74.06946066433778
B50,Calle 161,9,Héroes C - 4,4.668874789987588,-74.06012927745296
B50,Calle 161,10,Calle 85 C - 3,4.67307110941,-74.05953769463831
B50,Calle 161,11,Virrey C - 4 ó 6,4.676643203399243,-74.05888382562587
B50,Calle 161,12,Calle 142 B - 4,4.726273566023294,-74.05060365683178
B50,Calle 161,13,Calle 161 A - 3 ó 6,4.740571936284046,-74.04822755910459
B55,Toberín,1,Portal 80 T-2,4.709744266506819,-74.11104483764974
B55,Toberín,2,Quirigua A - 2 ó 5,4.706676183532532,-74.10872168092783
B55,Toberín,3,Av. Cali B - 2 ó 5,4.702296439039023,-74.10011452584821
B55,Toberín,4,Granja - Cra. 77 B - 1,4.69853601084853,-74.09508856926182
B55,Toberín,5,Minuto de Dios B - 2 ó 5,4.696931965850589,-74.09206086441888
B55,Toberín,6,Ferias A - 2 ó 5,4.69082451678491,-74.08457727914129
B55,Toberín,7,Polo C - 2 ó 5,4.670626812502079,-74.06479686570215
B55,Toberín,8,Héroes C - 4,4.668874789987588,-74.06012927745296
B55,Toberín,9,Virrey C - 4 ó 6,4.676643203399243,-74.05888382562587
B55,Toberín,10,Calle 106 B - 4 ó 6,4.692243186058402,-74.05629353340403
B55,Toberín,11,Pepe Sierra B - 4 ó 6,4.6984198130921895,-74.05523040382724
B55,Toberín,12,Prado A - 3,4.714164442677318,-74.05262162807314
B55,Toberín,13,Calle 142 B - 4,4.726273566023294,-74.05060365683178
B55,Toberín,14,Calle 161 A - 3 ó 6,4.740571936284046,-74.04822755910459
B55,Toberín,15,Toberín A - 4 ó 6-nw,4.744803408942397,-74.04747681150266
B72,Toberín,1,Portal Usme T5,4.531728077526245,-74.11942410309422
B72,Toberín,2,Molinos A - 4 ó 6,4.556820073395678,-74.12172309775303
B72,Toberín,3,Socorro A - 3 ó 6,4.564581252437916,-74.12550102737718
B72,Toberín,4,Olaya B - 4,4.578923242252794,-74.10723876763181
B72,Toberín,5,Fucha A - 3 ó 6,4.582740133558555,-74.09973415215156
B72,Toberín,6,Nariño A - 3,4.586115997180124,-74.0940418990865
B72,Toberín,7,Tygua - San José A - 3 ó 6,4.5997226186151385,-74.0885439347036
B72,Toberín,8,Paloquemao B - 4 ó 6,4.6171058889546135,-74.08937191580938
B72,Toberín,9,Movistar Arena B - 4 ó 6,4.6503464997288,-74.07831921088052
B72,Toberín,10,Av. Chile A - 3,4.665728581031054,-74.07497254964609
B72,Toberín,11,Castellana B - 4 ó 6,4.676251051764331,-74.06324778270191
B72,Toberín,12,Pepe Sierra B - 4 ó 6,4.6984198130921895,-74.05523040382724
B72,Toberín,13,Alcalá C - 4 ó 6,4.721905564764394,-74.05130382461363
B72,Toberín,14,Mazurén B - 4,4.734566332884434,-74.04920388413062
B72,Toberín,15,Toberín B - 4 ó 6,4.745590150127629,-74.04732245722568
B74,Portal Norte,1,Universidades B - 4 ó 6,4.605176272940003,-74.06697431528326
B74,Portal Norte,2,Av. 39 A - 4 ó 6-T,4.626055537764591,-74.06881059009032
B74,Portal Norte,3,Calle 45 C - 3,4.632160449005009,-74.06772017054323
B74,Portal Norte,4,Calle 57 A - 4 ó 6-T,4.6448027660351165,-74.0654800587428
B74,Portal Norte,5,Héroes C - 4,4.668874789987588,-74.06012927745296
B74,Portal Norte,6,Virrey B - 4 ó 6,4.676127732091855,-74.05897466719348
B74,Portal Norte,7,Prado A - 3,4.714164442677318,-74.05262162807314
B74,Portal Norte,8,Calle 142 B - 4,4.726273566023294,-74.05060365683178
B74,Portal Norte,9,Calle 146 C - 4,4.731509642226911,-74.04969492248817
B74,Portal Norte,10,Mazurén B - 4,4.734566332884434,-74.04920388413062
B74,Portal Norte,11,Toberín C - 4 ó 6,4.746413110264249,-74.04719510142586
B74,Portal Norte,12,Portal Norte T1,4.754123559276055,-74.0460009007484
B75,Portal Norte,1,Portal Usme T6,4.531283969732928,-74.11942545831441
B75,Portal Norte,2,Danubio B - 4 ó 6,4.546918532492432,-74.12096134254351
B75,Portal Norte,3,Molinos B - 4 ó 6.,4.557323991393257,-74.12202800789157
B75,Portal Norte,4,Consuelo A - 3 ó 6,4.5599647729532125,-74.1237404383558
B75,Portal Norte,5,Socorro B - 4 ó 6,4.564954171639019,-74.1257583915706
B75,Portal Norte,6,Santa Lucía A - 4 ó 6,4.570749501366515,-74.12475439249359
B75,Portal Norte,7,Fucha B - 3 ó 6,4.583001865486014,-74.09926508240292
B75,Portal Norte,8,Nariño B - 4 ó 6,4.586549705205074,-74.09366275177459
B75,Portal Norte,9,Hortúa A - 3 ó 6-NW,4.590643205226275,-74.090394393582
B75,Portal Norte,10,Av. Jiménez C - 4 ó 6-T,4.600736253743752,-74.08191701639926
B75,Portal Norte,11,Marly A - 3 ó 6-T,4.636030661108291,-74.06703313678013
B75,Portal Norte,12,Calle 57 A - 4 ó 6-T,4.6448027660351165,-74.0654800587428
B75,Portal Norte,13,Calle 76 A - 4 ó 6,4.662527441784389,-74.06131968032653
B75,Portal Norte,14,Héroes A - 4 ó 6,4.6676448815056055,-74.06033826477082
B75,Portal Norte,15,Calle 100 B - 4 ó 6,4.684013655003264,-74.05767492418602
B75,Portal Norte,16,Prado C - 4 ó 6,4.715104936365907,-74.05244905308078
B75,Portal Norte,17,Calle 142 A - 4 ó 6,4.72576714449264,-74.0506945057098
B75,Portal Norte,18,Calle 146 A - 4 ó 6,4.730381422910457,-74.04990072137228
B75,Portal Norte,19,Toberín C - 4 ó 6,4.746413110264249,-74.04719510142586
B75,Portal Norte,20,Portal Norte T5B,4.754144111384893,-74.0463065682634
C15,Portal Suba,1,Portal Tunal T6,4.571462314178586,-74.13963031867758
C15,Portal Suba,2,Parque A - 4 ó 6,4.568247636436211,-74.1353310407524
C15,Portal Suba,3,Calle 40 S. A - 4 ó 6,4.5756650540773816,-74.12043060547498
C15,Portal Suba,4,Olaya A - 3 ó 6-nw,4.578724902106062,-74.10777085369206
C15,Portal Suba,5,Nariño B - 4 ó 6,4.586549705205074,-74.09366275177459
C15,Portal Suba,6,Av. Jiménez A - 4 ó 6-T,4.599690704886349,-74.08264138586188
C15,Portal Suba,7,Calle 22 B - 4 ó 6-T,4.60992815703938,-74.07556909318352
C15,Portal Suba,8,Calle 45 B - 4 ó 6,4.631651277006926,-74.06781507282653
C15,Portal Suba,9,Marly B - 4 ó 6-T,4.636862645829685,-74.06687879248386
C15,Portal Suba,10,Calle 57 B - 4 ó 6-T,4.645453899097968,-74.06537102177062
C15,Portal Suba,11,Calle 76 B - 4 ó 6,4.663213737714163,-74.0612005995889
C15,Portal Suba,12,Rionegro A - 3 ó 6,4.680217552061133,-74.06489414837652
C15,Portal Suba,13,Av. Suba - Calle 116 A - 3 ó 6,4.699027351668606,-74.06978986780584
C15,Portal Suba,14,Humedal Córdoba B - 4 ó 6,4.707025563159637,-74.07126685842059
C15,Portal Suba,15,Niza - Calle 127 B - 4 ó 6,4.712309642911434,-74.0723868294091
C15,Portal Suba,16,Gratamira A - 3 ó 6,4.7273011912438925,-74.07472010995997
C15,Portal Suba,17,Suba - Tv. 91 C - 4 ó 6,4.739802666267366,-74.08783898394339
C15,Portal Suba,18,Campiña C - 4 ó 6,4.743479647214415,-74.0921631463428
C15,Portal Suba,19,Portal Suba T1,4.745707730476525,-74.09435120482338
C17,Portal Suba,1,Portal Usme T4,4.532299742455833,-74.11948904730554
C17,Portal Suba,2,Danubio A - 3 ó 6,4.546023011054921,-74.12096242787302
C17,Portal Suba,3,Consuelo B - 4,4.560382101887167,-74.12390160678157
C17,Portal Suba,4,Socorro A - 3 ó 6,4.564581252437916,-74.12550102737718
C17,Portal Suba,5,Santa Lucía A - 4 ó 6,4.570749501366515,-74.12475439249359
C17,Portal Suba,6,Quiroga B - 4 ó 6,4.576860208201006,-74.11401100729444
C17,Portal Suba,7,Restrepo B - 4 ó 6,4.581991627563438,-74.10111982933454
C17,Portal Suba,8,Hortúa B - 4,4.590950421674349,-74.09013258834065
C17,Portal Suba,9,Guatoque - Veraguas A - 3 ó 6,4.603990776024184,-74.09456020377412
C17,Portal Suba,10,Paloquemao A - 4 ó 6,4.61660330520271,-74.08980251549205
C17,Portal Suba,11,Av. El Dorado B - 4 ó 6,4.630656305964355,-74.07984121253254
C17,Portal Suba,12,U. Nacional A - 4 ó 6,4.63634660455689,-74.07935346355062
C17,Portal Suba,13,7 de Agosto B - 3,4.657464439239503,-74.07762479868643
C17,Portal Suba,14,San Martín A - 3 ó 6,4.676265403460472,-74.06722354161545
C17,Portal Suba,15,Suba - Calle 95 A - 3,4.684572759145038,-74.06312853112662
C17,Portal Suba,16,Suba - Calle 100 A - 4 ó 6,4.686800391167419,-74.06431322215224
C17,Portal Suba,17,Puentelargo A - 3,4.693279906191651,-74.0671378819712
C17,Portal Suba,18,Av. Suba - Calle 116 B - 4,4.699525058919681,-74.06994247449087
C17,Portal Suba,19,Niza - Calle 127 A - 3,4.711811971577564,-74.07226126736916
C17,Portal Suba,20,Suba - Tv. 91 A - 3,4.738841330582132,-74.08685863835773
C17,Portal Suba,21,La Campiña A - 3,4.742546497078728,-74.09105536140954
C17,Portal Suba,22,Portal Suba T6,4.7475406184269415,-74.09414854109956
C19,P.SUBA,1,Banderas T2,4.6310992236932105,-74.14443247592219
C19,P.SUBA,2,Mandalay B - 2,4.630752002017081,-74.1415571144187
C19,P.SUBA,3,Marsella B - 2 ó 5,4.6295802216819615,-74.13015461680797
C19,P.SUBA,4,Distrito Grafiti B - 2 ó 5,4.627820710350728,-74.11184752149202
C19,P.SUBA,5,CDS - Cra. 32 B - 2 ó 5,4.616232237311505,-74.09409820486417
C19,P.SUBA,6,Ricaurte E - 2 ó 5,4.612587381196055,-74.09005102580232
C19,P.SUBA,7,De la Sabana A - 2 ó 5,4.60515919478993,-74.08164992724424
C19,P.SUBA,8,Calle 34 B - 4 ó 6-T,4.619899770406062,-74.07043057497123
C19,P.SUBA,9,Flores A - 4 ó 6,4.654740587233047,-74.06306894736096
C19,P.SUBA,10,Suba - Calle 95 B - 4 ó 6,4.685043438728541,-74.06336230696493
C19,P.SUBA,11,Suba - Calle 100 A - 4 ó 6,4.686800391167419,-74.06431322215224
C19,P.SUBA,12,Puentelargo B 4 ó 6 II,4.6939059561760486,-74.06741599327847
C19,P.SUBA,13,Suba - Av. Boyacá B - 4 ó 6,4.721569699909155,-74.07476394998561
C19,P.SUBA,14,21 Ángeles B - 4 ó 6,4.735722251281068,-74.08126368140167
C19,P.SUBA,15,Suba - Tv. 91 C - 4 ó 6,4.739802666267366,-74.08783898394339
C19,P.SUBA,16,Campiña C - 4 ó 6,4.743479647214415,-74.0921631463428
C19,P.SUBA,17,Portal Suba T4,4.747572953580408,-74.09481795711785
C25,Portal Suba,1,PORTAL 20 DE JULIO T4,4.565933511780125,-74.09660315484835
C25,Portal Suba,2,Country Sur A - 3 ó 6,4.571269040606528,-74.09874791819223
C25,Portal Suba,3,Av. 1  de Mayo C - 3 ó 6,4.577631285353029,-74.09317151870617
C25,Portal Suba,4,San Bernardo A - 3 ó 6,4.58997529063478,-74.08446380887756
C25,Portal Suba,5,Bicentenario B - 4 ó 6,4.593590481099774,-74.08209743563474
C25,Portal Suba,6,Tygua - San José B - 4 ó 6,4.600076007662381,-74.08902125187542
C25,Portal Suba,7,Guatoque - Veraguas A - 3 ó 6,4.603990776024184,-74.09456020377412
C25,Portal Suba,8,Ricaurte B - 4 ó 6,4.61162440332076,-74.09388346311344
C25,Portal Suba,9,Campín-UAN B - 4 ó 6,4.645842269194753,-74.07866763372347
C25,Portal Suba,10,Movistar Arena A - 4 ó 6,4.649674557454435,-74.07835354586841
C25,Portal Suba,11,Av. Chile B - 4 ó 6,4.666234536253368,-74.07452112405123
C25,Portal Suba,12,NQS - Calle 75 B - 4 ó 6,4.670065571853899,-74.07128862334514
C25,Portal Suba,13,San Martín B - 4 ó 6,4.676717306313504,-74.06694346696608
C25,Portal Suba,14,Suba - Calle 95 B - 4 ó 6,4.685043438728541,-74.06336230696493
C25,Portal Suba,15,Niza - Calle 127 B - 4 ó 6,4.712309642911434,-74.0723868294091
C25,Portal Suba,16,Suba - Av. Boyacá B - 4 ó 6,4.721569699909155,-74.07476394998561
C25,Portal Suba,17,21 Ángeles B - 4 ó 6,4.735722251281068,-74.08126368140167
C25,Portal Suba,18,Suba - Tv. 91 B - 4 ó 6,4.739203640346819,-74.0872278284497
C25,Portal Suba,19,La Campiña B - 4 ó 6,4.742890749852044,-74.09145162819655
C25,Portal Suba,20,Portal Suba T7,4.746955507995601,-74.09396187478949
C30,PORTAL SUBA,1,Portal Sur T1,4.596890233499721,-74.16899310019406
C30,PORTAL SUBA,2,Venecia A - 3 ó 6,4.595510382387152,-74.14299696062378
C30,PORTAL SUBA,3,G. Santander C - 4 ó 6,4.593486583674644,-74.129062699791
C30,PORTAL SUBA,4,NQS - Calle 38A Sur B - 4 ó 6,4.593796232420673,-74.1233922196025
C30,PORTAL SUBA,5,Santa Isabel B - 4 ó 6,4.601686371711399,-74.10257299620574
C30,PORTAL SUBA,6,CAD A - 4 ó 6,4.623183225168414,-74.08435157054778
C30,PORTAL SUBA,7,U. Nacional B - 4 ó 6,4.6370140296379,-74.07931047393029
C30,PORTAL SUBA,8,Movistar Arena A - 4 ó 6,4.649674557454435,-74.07835354586841
C30,PORTAL SUBA,9,Rionegro A - 3 ó 6,4.680217552061133,-74.06489414837652
